Program Version:,EnergyPlus, Version 9.2.0-921312fa1d, YMD=2020.12.22 18:01
,Air to Air Heat Recovery for Cooling,0.00,
,Air to Air Heat Recovery for Heating,0.00,
,High-Temperature Geothermal*,0.00,
,Solar Water Thermal,0.00,
,Solar Air Thermal,0.00,
,Total On-Site Thermal Sources,0.00,


Water Source Summary

,,Water [m3],Percent Water [%]
,Rainwater Collection,0.00,-
,Condensate Collection,0.00,-
,Groundwater Well,0.00,-
,Total On Site Water Sources,0.00,-
,-,-,-
,Initial Storage,0.00,-
,Final Storage,0.00,-
,Change in Storage,0.00,-
,-,-,-
,Water Supplied by Utility,0.00,-
,-,-,-
,Total On Site, Change in Storage, and Utility Water Sources,0.00,-
,Total Water End Uses,0.00,-


Setpoint Not Met Criteria

,,Degrees [deltaC]
,Tolerance for Zone Heating Setpoint Not Met Time,0.56
,Tolerance for Zone Cooling Setpoint Not Met Time,0.56


Comfort and Setpoint Not Met Summary

,,Facility [Hours]
,Time Setpoint Not Met During Occupied Heating,0.00
,Time Setpoint Not Met During Occupied Cooling,0.00
,Time Not Comfortable Based on Simple ASHRAE 55-2004,2411.17


Note 1: An asterisk (*) indicates that the feature is not yet implemented.
----------------------------------------------------------------------------------------------------
REPORT:,Input Verification and Results Summary
FOR:,Entire Facility
General

,,Value
,Program Version and Build,EnergyPlus, Version 9.2.0-921312fa1d, YMD=2020.12.22 18:01
,RunPeriod,RUNPERIOD 1
,Weather File,Chicago Ohare Intl Ap IL USA TMY3 WMO#=725300
,Latitude [deg],41.98
,Longitude [deg],-87.9
,Elevation [m],201.00
,Time Zone,-6.0
,North Axis Angle [deg],0.00
,Rotation for Appendix G [deg],0.00
,Hours Simulated [hrs],8760.00


ENVELOPE
Window-Wall Ratio

,,Total,North (315 to 45 deg),East (45 to 135 deg),South (135 to 225 deg),West (225 to 315 deg)
,Gross Wall Area [m2],1184.15,473.66,118.41,473.66,118.41
,Above Ground Wall Area [m2],1184.15,473.66,118.41,473.66,118.41
,Window Opening Area [m2],124.29,0.00,0.00,124.29,0.00
,Gross Window-Wall Ratio [%],10.50,0.00,0.00,26.24,0.00
,Above Ground Window-Wall Ratio [%],10.50,0.00,0.00,26.24,0.00


Conditioned Window-Wall Ratio

,,Total,North (315 to 45 deg),East (45 to 135 deg),South (135 to 225 deg),West (225 to 315 deg)
,Gross Wall Area [m2],1184.15,473.66,118.41,473.66,118.41
,Above Ground Wall Area [m2],1184.15,473.66,118.41,473.66,118.41
,Window Opening Area [m2],124.29,0.00,0.00,124.29,0.00
,Gross Window-Wall Ratio [%],10.50,0.00,0.00,26.24,0.00
,Above Ground Window-Wall Ratio [%],10.50,0.00,0.00,26.24,0.00


Skylight-Roof Ratio

,,Total
,Gross Roof Area [m2],2090.32
,Skylight Area [m2],0.00
,Skylight-Roof Ratio [%],0.00


PERFORMANCE
Zone Summary

,,Area [m2],Conditioned (Y/N),Part of Total Floor Area (Y/N),Volume [m3],Multipliers,Above Ground Gross Wall Area [m2],Underground Gross Wall Area [m2],Window Glass Area [m2],Opening Area [m2],Lighting [W/m2],People [m2 per person],Plug and Process [W/m2]
,LGSTORE1,348.39,Yes,Yes,1804.64,1.00,276.30,0.00,20.75,20.75,60.2600,6.19,4.3000
,LGSTORE2,348.39,Yes,Yes,1804.64,1.00,157.89,0.00,20.70,20.70,29.0500,6.19,4.3000
,SMSTORE1,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.37,10.37,60.2600,6.19,4.3000
,SMSTORE2,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.35,10.35,35.5100,6.19,4.3000
,SMSTORE3,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.35,10.35,35.5100,6.19,4.3000
,SMSTORE4,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.35,10.35,35.5100,6.19,4.3000
,SMSTORE5,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.35,10.35,29.0500,6.19,4.3000
,SMSTORE6,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.35,10.35,29.0500,6.19,4.3000
,SMSTORE7,174.19,Yes,Yes,902.32,1.00,78.94,0.00,10.35,10.35,29.0500,6.19,4.3000
,SMSTORE8,174.19,Yes,Yes,902.32,1.00,197.36,0.00,10.35,10.35,29.0500,6.19,4.3000
,Total,2090.32,,,10827.85,,1184.15,0.00,124.29,124.29,38.4675,6.19,4.3000
,Conditioned Total,2090.32,,,10827.85,,1184.15,0.00,124.29,124.29,38.4675,6.19,4.3000
,Unconditioned Total,0.00,,,0.00,,0.00,0.00,0.00,0.00,,,
,Not Part of Total,0.00,,,0.00,,0.00,0.00,0.00,0.00,,,


----------------------------------------------------------------------------------------------------
REPORT:,Demand End Use Components Summary
FOR:,Entire Facility
End Uses

,,Electricity [W],Natural Gas [W],Propane [W],District Cooling [W],Steam [W],Water [m3/s]
,Time of Peak,19-JUL-14:00,08-JAN-06:10,-,-,-,-
,Heating,0.00,561532.33,0.00,0.00,0.00,0.00
,Cooling,68668.76,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,72368.39,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,8089.53,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,14857.82,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,0.00,0.00,0.00,0.00,0.00
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,
,Total End Uses,163984.50,561532.33,0.00,0.00,0.00,0.00


End Uses By Subcategory

,,Subcategory,Electricity [W],Natural Gas [W],Propane [W],District Cooling [W],Steam [W],Water [m3/s]
,Heating,General,0.00,561532.33,0.00,0.00,0.00,0.00
,Cooling,General,68668.76,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,General,72368.39,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,Exterior Facade Lighting,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,MiscPlug,8089.53,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,General,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,Unitary Fans,14857.82,0.00,0.00,0.00,0.00,0.00
,Pumps,General,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,General,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,General,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,General,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,General,0.00,0.00,0.00,0.00,0.00,0.00
,Refrigeration,General,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,General,0.00,0.00,0.00,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,Source Energy End Use Components Summary
FOR:,Entire Facility
Values gathered over      8760.00 hours

Source Energy End Use Components Summary

,,Source Electricity [GJ],Source Natural Gas [GJ],Source Additional Fuel [GJ],Source District Cooling [GJ],Source District Heating [GJ]
,Heating,0.00,1715.41,0.00,0.00,0.00
,Cooling,433.27,0.00,0.00,0.00,0.00
,Interior Lighting,3738.67,0.00,0.00,0.00,0.00
,Exterior Lighting,751.99,0.00,0.00,0.00,0.00
,Interior Equipment,529.87,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00
,Fans,1037.51,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,0.00,0.00,0.00,0.00
,Refrigeration,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00
,,,,,,
,Total Source Energy End Use Components,6491.32,1715.41,0.00,0.00,0.00


Normalized Metrics
Source Energy End Use Components Per Conditioned Floor Area

,,Source Electricity [MJ/m2],Source Natural Gas [MJ/m2],Source Additional Fuel [MJ/m2],Source District Cooling [MJ/m2],Source District Heating [MJ/m2]
,Heating,0.00,820.65,0.00,0.00,0.00
,Cooling,207.28,0.00,0.00,0.00,0.00
,Interior Lighting,1788.57,0.00,0.00,0.00,0.00
,Exterior Lighting,359.75,0.00,0.00,0.00,0.00
,Interior Equipment,253.49,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00
,Fans,496.34,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,0.00,0.00,0.00,0.00
,Refrigeration,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00
,,,,,,
,Total Source Energy End Use Components,3105.42,820.65,0.00,0.00,0.00


Source Energy End Use Components Per Total Floor Area

,,Source Electricity [MJ/m2],Source Natural Gas [MJ/m2],Source Additional Fuel [MJ/m2],Source District Cooling [MJ/m2],Source District Heating [MJ/m2]
,Heating,0.00,820.65,0.00,0.00,0.00
,Cooling,207.28,0.00,0.00,0.00,0.00
,Interior Lighting,1788.57,0.00,0.00,0.00,0.00
,Exterior Lighting,359.75,0.00,0.00,0.00,0.00
,Interior Equipment,253.49,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00
,Fans,496.34,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,0.00,0.00,0.00,0.00
,Refrigeration,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00
,,,,,,
,Total Source Energy End Use Components,3105.42,820.65,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,Component Sizing Summary
FOR:,Entire Facility
AirTerminal:SingleDuct:Uncontrolled

,,Design Size Maximum Air Flow Rate [m3/s]
,LGSTORE1 DIRECT AIR,2.50
,LGSTORE2 DIRECT AIR,2.01
,SMSTORE1 DIRECT AIR,1.19
,SMSTORE2 DIRECT AIR,1.01
,SMSTORE3 DIRECT AIR,1.01
,SMSTORE4 DIRECT AIR,1.01
,SMSTORE5 DIRECT AIR,1.01
,SMSTORE6 DIRECT AIR,1.01
,SMSTORE7 DIRECT AIR,1.02
,SMSTORE8 DIRECT AIR,1.50
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


AirLoopHVAC

,,Sum of Air Terminal Maximum Heating Flow Rates [m3/s],Sum of Air Terminal Minimum Heating Flow Rates [m3/s],Sum of Air Terminal Maximum Flow Rates [m3/s],Adjusted Heating Design Air Flow Rate [m3/s],Adjusted Cooling Design Air Flow Rate [m3/s],Adjusted Main Design Air Flow Rate [m3/s],User Heating Air Flow Ratio [],Calculated Heating Air Flow Ratio [],Design Supply Air Flow Rate [m3/s]
,PSZ-AC_10:10,1.50,1.50,1.50,1.50,1.50,1.50,1.00,1.00,1.50
,PSZ-AC_1:1,2.50,2.50,2.50,2.50,2.50,2.50,1.00,1.00,2.50
,PSZ-AC_2:2,1.19,1.19,1.19,1.19,1.19,1.19,1.00,1.00,1.19
,PSZ-AC_3:3,1.01,1.01,1.01,1.01,1.01,1.01,1.00,1.00,1.01
,PSZ-AC_4:4,1.01,1.01,1.01,1.01,1.01,1.01,1.00,1.00,1.01
,PSZ-AC_5:5,1.01,1.01,1.01,1.01,1.01,1.01,1.00,1.00,1.01
,PSZ-AC_6:6,2.01,2.01,2.01,2.01,2.01,2.01,1.00,1.00,2.01
,PSZ-AC_7:7,1.01,1.01,1.01,1.01,1.01,1.01,1.00,1.00,1.01
,PSZ-AC_8:8,1.01,1.01,1.01,1.01,1.01,1.01,1.00,1.00,1.01
,PSZ-AC_9:9,1.02,1.02,1.02,1.02,1.02,1.02,1.00,1.00,1.02
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


Controller:OutdoorAir

,,Maximum Outdoor Air Flow Rate [m3/s],Minimum Outdoor Air Flow Rate [m3/s]
,PSZ-AC_10:10_OA_CONTROLLER,1.50,0.264774
,PSZ-AC_1:1_OA_CONTROLLER,2.50,0.529547
,PSZ-AC_2:2_OA_CONTROLLER,1.19,0.264774
,PSZ-AC_3:3_OA_CONTROLLER,1.01,0.264774
,PSZ-AC_4:4_OA_CONTROLLER,1.01,0.264774
,PSZ-AC_5:5_OA_CONTROLLER,1.01,0.264774
,PSZ-AC_6:6_OA_CONTROLLER,2.01,0.529547
,PSZ-AC_7:7_OA_CONTROLLER,1.01,0.264774
,PSZ-AC_8:8_OA_CONTROLLER,1.01,0.264774
,PSZ-AC_9:9_OA_CONTROLLER,1.02,0.264774
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


Coil:Cooling:DX:SingleSpeed

,,Design Size Rated Air Flow Rate [m3/s],Design Size Gross Rated Total Cooling Capacity [W],Design Size Gross Rated Sensible Heat Ratio
,PSZ-AC_10:10_UNITARY_PACKAGE_COOLCOIL,1.50,37263.93,0.698083
,PSZ-AC_1:1_UNITARY_PACKAGE_COOLCOIL,2.50,62167.00,0.698083
,PSZ-AC_2:2_UNITARY_PACKAGE_COOLCOIL,1.19,25248.65,0.750633
,PSZ-AC_3:3_UNITARY_PACKAGE_COOLCOIL,1.01,25115.87,0.698083
,PSZ-AC_4:4_UNITARY_PACKAGE_COOLCOIL,1.01,25112.27,0.698083
,PSZ-AC_5:5_UNITARY_PACKAGE_COOLCOIL,1.01,25126.01,0.698083
,PSZ-AC_6:6_UNITARY_PACKAGE_COOLCOIL,2.01,49961.82,0.698083
,PSZ-AC_7:7_UNITARY_PACKAGE_COOLCOIL,1.01,25126.39,0.698083
,PSZ-AC_8:8_UNITARY_PACKAGE_COOLCOIL,1.01,25118.72,0.698083
,PSZ-AC_9:9_UNITARY_PACKAGE_COOLCOIL,1.02,25225.24,0.698083
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


AirLoopHVAC:UnitaryHeatCool

,,Supply Air Flow Rate [m3/s],Supply Air Flow Rate During Heating Operation [m3/s],Supply Air Flow Rate During Cooling Operation [m3/s],Supply Air Flow Rate When No Cooling or Heating is Needed [m3/s],Nominal Heating Capacity [W],Nominal Cooling Capacity [W],Maximum Supply Air Temperature from Supplemental Heater [C],Fraction of Supply Air Flow That Goes Through the Controlling Zone
,PSZ-AC_10:10_UNITARY_PACKAGE,1.50,1.50,1.50,1.50,46748.91,37263.93,40.00,1.00
,PSZ-AC_1:1_UNITARY_PACKAGE,2.50,2.50,2.50,2.50,82296.56,62167.00,40.00,1.00
,PSZ-AC_2:2_UNITARY_PACKAGE,1.19,1.19,1.19,1.19,35810.46,25248.65,40.00,1.00
,PSZ-AC_3:3_UNITARY_PACKAGE,1.01,1.01,1.01,1.01,35740.35,25115.87,40.00,1.00
,PSZ-AC_4:4_UNITARY_PACKAGE,1.01,1.01,1.01,1.01,35737.09,25112.27,40.00,1.00
,PSZ-AC_5:5_UNITARY_PACKAGE,1.01,1.01,1.01,1.01,35749.52,25126.01,40.00,1.00
,PSZ-AC_6:6_UNITARY_PACKAGE,2.01,2.01,2.01,2.01,71237.74,49961.82,40.00,1.00
,PSZ-AC_7:7_UNITARY_PACKAGE,1.01,1.01,1.01,1.01,35749.87,25126.39,40.00,1.00
,PSZ-AC_8:8_UNITARY_PACKAGE,1.01,1.01,1.01,1.01,35742.93,25118.72,40.00,1.00
,PSZ-AC_9:9_UNITARY_PACKAGE,1.02,1.02,1.02,1.02,35839.32,25225.24,40.00,1.00
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


Fan:OnOff

,,Design Size Maximum Flow Rate [m3/s]
,PSZ-AC_10:10_UNITARY_PACKAGE_FAN,1.50
,PSZ-AC_1:1_UNITARY_PACKAGE_FAN,2.50
,PSZ-AC_2:2_UNITARY_PACKAGE_FAN,1.19
,PSZ-AC_3:3_UNITARY_PACKAGE_FAN,1.01
,PSZ-AC_4:4_UNITARY_PACKAGE_FAN,1.01
,PSZ-AC_5:5_UNITARY_PACKAGE_FAN,1.01
,PSZ-AC_6:6_UNITARY_PACKAGE_FAN,2.01
,PSZ-AC_7:7_UNITARY_PACKAGE_FAN,1.01
,PSZ-AC_8:8_UNITARY_PACKAGE_FAN,1.01
,PSZ-AC_9:9_UNITARY_PACKAGE_FAN,1.02
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


Coil:Heating:Fuel

,,Design Size Nominal Capacity [W]
,PSZ-AC_10:10_UNITARY_PACKAGE_HEATCOIL,46748.91
,PSZ-AC_1:1_UNITARY_PACKAGE_HEATCOIL,82296.56
,PSZ-AC_2:2_UNITARY_PACKAGE_HEATCOIL,35810.46
,PSZ-AC_3:3_UNITARY_PACKAGE_HEATCOIL,35740.35
,PSZ-AC_4:4_UNITARY_PACKAGE_HEATCOIL,35737.09
,PSZ-AC_5:5_UNITARY_PACKAGE_HEATCOIL,35749.52
,PSZ-AC_6:6_UNITARY_PACKAGE_HEATCOIL,71237.74
,PSZ-AC_7:7_UNITARY_PACKAGE_HEATCOIL,35749.87
,PSZ-AC_8:8_UNITARY_PACKAGE_HEATCOIL,35742.93
,PSZ-AC_9:9_UNITARY_PACKAGE_HEATCOIL,35839.32
User-Specified values were used. Design Size values were used if no User-Specified values were provided.


----------------------------------------------------------------------------------------------------
REPORT:,Surface Shadowing Summary
FOR:,Entire Facility
Surfaces (Walls, Roofs, etc) that may be Shadowed by Other Surfaces

,,None


Subsurfaces (Windows and Doors) that may be Shadowed by Surfaces

,,Possible Shadow Receivers
,LGSTORE1_WALL_1,LGSTORE1_WALL_1_DOOR_1 | LGSTORE1_WALL_1_DOOR_2 | LGSTORE1_WALL_1_WINDOW_1 | LGSTORE1_WALL_1_WINDOW_2 | LGSTORE1_WALL_1_WINDOW_3 | LGSTORE1_WALL_1_WINDOW_4 |
,LGSTORE1_WALL_3,LGSTORE1_WALL_3_DOOR_1 | LGSTORE1_WALL_3_DOOR_2 |
,LGSTORE2_WALL_1,LGSTORE2_WALL_1_DOOR_1 | LGSTORE2_WALL_1_DOOR_2 | LGSTORE2_WALL_1_WINDOW_1 | LGSTORE2_WALL_1_WINDOW_2 | LGSTORE2_WALL_1_WINDOW_3 | LGSTORE2_WALL_1_WINDOW_4 |
,LGSTORE2_WALL_3,LGSTORE2_WALL_3_DOOR_1 | LGSTORE2_WALL_3_DOOR_2 |
,SMSTORE1_WALL_1,SMSTORE1_WALL_1_DOOR | SMSTORE1_WALL_1_WINDOW_1 | SMSTORE1_WALL_1_WINDOW_2 |
,SMSTORE1_WALL_3,SMSTORE1_WALL_3_DOOR |
,SMSTORE2_WALL_1,SMSTORE2_WALL_1_DOOR | SMSTORE2_WALL_1_WINDOW_1 | SMSTORE2_WALL_1_WINDOW_2 |
,SMSTORE2_WALL_3,SMSTORE2_WALL_3_DOOR |
,SMSTORE3_WALL_1,SMSTORE3_WALL_1_DOOR | SMSTORE3_WALL_1_WINDOW_1 | SMSTORE3_WALL_1_WINDOW_2 |
,SMSTORE3_WALL_3,SMSTORE3_WALL_3_DOOR |
,SMSTORE4_WALL_1,SMSTORE4_WALL_1_DOOR | SMSTORE4_WALL_1_WINDOW_1 | SMSTORE4_WALL_1_WINDOW_2 |
,SMSTORE4_WALL_3,SMSTORE4_WALL_3_DOOR |
,SMSTORE5_WALL_1,SMSTORE5_WALL_1_DOOR | SMSTORE5_WALL_1_WINDOW_1 | SMSTORE5_WALL_1_WINDOW_2 |
,SMSTORE5_WALL_3,SMSTORE5_WALL_3_DOOR |
,SMSTORE6_WALL_1,SMSTORE6_WALL_1_DOOR | SMSTORE6_WALL_1_WINDOW_1 | SMSTORE6_WALL_1_WINDOW_2 |
,SMSTORE6_WALL_3,SMSTORE6_WALL_3_DOOR |
,SMSTORE7_WALL_1,SMSTORE7_WALL_1_DOOR | SMSTORE7_WALL_1_WINDOW_1 | SMSTORE7_WALL_1_WINDOW_2 |
,SMSTORE7_WALL_3,SMSTORE7_WALL_3_DOOR |
,SMSTORE8_WALL_1,SMSTORE8_WALL_1_DOOR | SMSTORE8_WALL_1_WINDOW_1 | SMSTORE8_WALL_1_WINDOW_2 |
,SMSTORE8_WALL_3,SMSTORE8_WALL_3_DOOR |


----------------------------------------------------------------------------------------------------
REPORT:,Adaptive Comfort Summary
FOR:,Entire Facility
Time Not Meeting the Adaptive Comfort Models during Occupied Hours

,,ASHRAE55 90% Acceptability Limits [Hours],ASHRAE55 80% Acceptability Limits  [Hours],CEN15251 Category I Acceptability Limits [Hours],CEN15251 Category II Acceptability Limits [Hours],CEN15251 Category III Acceptability Limits [Hours]


----------------------------------------------------------------------------------------------------
REPORT:,Initialization Summary
FOR:,Entire Facility
Version

,,Version ID
,           1,9.2


Timesteps per Hour

,,#TimeSteps,Minutes per TimeStep {minutes}
,           1,6,10


System Convergence Limits

,,Minimum System TimeStep {minutes},Max HVAC Iterations,Minimum Plant Iterations,Maximum Plant Iterations
,           1,2,25,2,8


Simulation Control

,,Do Zone Sizing,Do System Sizing,Do Plant Sizing,Do Design Days,Do Weather Simulation,Do HVAC Sizing Simulation
,           1,Yes,Yes,Yes,No,Yes,No


Output Reporting Tolerances

,,Tolerance for Time Heating Setpoint Not Met,Tolerance for Zone Cooling Setpoint Not Met Time
,           1,0.556,0.556


Site:GroundTemperature:BuildingSurface

,,Jan{C},Feb{C},Mar{C},Apr{C},May{C},Jun{C},Jul{C},Aug{C},Sep{C},Oct{C},Nov{C},Dec{C}
,           1,19.53,19.50,19.54,19.60,20.00,21.64,22.23,22.38,21.45,20.12,19.80,19.63


Site:GroundTemperature:FCfactorMethod

,,Jan{C},Feb{C},Mar{C},Apr{C},May{C},Jun{C},Jul{C},Aug{C},Sep{C},Oct{C},Nov{C},Dec{C}
,           1,-1.89,-3.06,-0.99,2.23,10.68,17.20,21.60,22.94,20.66,15.60,8.83,2.56


Site:GroundTemperature:Shallow

